s_dot_rec, ,gain, ,s_dot_des
1.66082,*,0,=,0

1.30304,*,0,=,0
1.65689,*,0,=,0
0.880644,*,0,=,0
-0.00538906,*,0,=,-0
0.828198,*,0,=,0
0.730341,*,0,=,0

0.959279,*,0,=,0
0.681187,*,0,=,0
1.02159,*,0,=,0
-1.04451e+09,*,0,=,-0
2.80671,*,0,=,0
1.07468,*,0,=,0

1.92148,*,0,=,0
1.55532,*,0,=,0
0.938302,*,0,=,0
-0.00222345,*,0,=,-0
0.621509,*,0,=,0
1.03749,*,0,=,0

0.879557,*,0,=,0
0.866147,*,0,=,0
0.914606,*,0,=,0
0.00209664,*,0,=,0
0.966207,*,0,=,0
0.581379,*,0,=,0

1.03174,*,0,=,0
0.876271,*,0,=,0
0.960821,*,0,=,0
-0.00809932,*,0,=,-0
0.859689,*,0,=,0
2.08774,*,0,=,0

0.801138,*,0,=,0
0.94891,*,0,=,0
1.31089,*,0,=,0
0.00384234,*,0,=,0
1.23534,*,0,=,0
1.53626,*,0,=,0

1.27931,*,0,=,0
0.889696,*,0,=,0
0.880704,*,0,=,0
0.00253701,*,0,=,0
2.07125,*,0,=,0
0.777016,*,0,=,0

0.829921,*,0,=,0
1.41948,*,0,=,0
1.05064,*,0,=,0
-4.61488e-06,*,0,=,-0
1.47913,*,0,=,0
1.46891,*,0,=,0

0.936561,*,0,=,0
0.918628,*,0,=,0
1.25882,*,0,=,0
-2.04348e-07,*,0,=,-0
0.491929,*,0,=,0
0.740549,*,0,=,0

0.772643,*,0,=,0
0.716981,*,0,=,0
1.11253,*,0,=,0
4.24894e-10,*,0,=,0
1.00238,*,0,=,0
0.780471,*,0,=,0

1.16469,*,0,=,0
1.38098,*,0,=,0
0.828748,*,0,=,0
-1.05366e-11,*,0,=,-0
1.51775,*,0,=,0
0.995689,*,0,=,0

1.15639,*,0,=,0
1.43854,*,0,=,0
0.784613,*,0,=,0
-1.02801e-13,*,0,=,-0
0.878347,*,0,=,0
-5.81844,*,0,=,-0

0.981794,*,0,=,0
1.04485,*,0,=,0
1.21758,*,0,=,0
6.68661e-16,*,0,=,0
0.869709,*,0,=,0
0.590304,*,0,=,0

1.48455,*,0,=,0
0.86445,*,0,=,0
1.17347,*,0,=,0
0,*,0,=,0
0.988188,*,0,=,0
1.90039,*,0,=,0

1.23779,*,0,=,0
1.21076,*,0,=,0
1.07095,*,0,=,0
1.90952e-19,*,0,=,0
1.99799,*,0,=,0
0.692336,*,0,=,0

0.789948,*,0,=,0
0.714319,*,0,=,0
1.14495,*,0,=,0
6.21011e-22,*,0,=,0
0.78305,*,0,=,0
0.784304,*,0,=,0

1.32989,*,0,=,0
0.902083,*,0,=,0
0.702945,*,0,=,0
-2.59671e-24,*,0,=,-0
0.773675,*,0,=,0
5.77724,*,0,=,0

0.736785,*,0,=,0
1.60631,*,0,=,0
1.44114,*,0,=,0
1.77346e-25,*,0,=,0
1.45658,*,0,=,0
0.777521,*,0,=,0

1.01609,*,0,=,0
1.0182,*,0,=,0
0.964457,*,0,=,0
-8.30541e-28,*,0,=,-0
0.723377,*,0,=,0
1.1564,*,0,=,0

1.45471,*,0,=,0
0.734905,*,0,=,0
0.780596,*,0,=,0
2.81363e-30,*,0,=,0
2.00202,*,0,=,0
0.685568,*,0,=,0

0.672651,*,0,=,0
1.00803,*,0,=,0
1.7219,*,0,=,0
-4.20533e-32,*,0,=,-0
0.740393,*,0,=,0
1.52814,*,0,=,0

1.48374,*,0,=,0
1.3625,*,0,=,0
0.758461,*,0,=,0
8.035e-34,*,0,=,0
2.0601,*,0,=,0
1.18268,*,0,=,0

0.820748,*,0,=,0
0.885957,*,0,=,0
0.88438,*,0,=,0
-5.22629e-36,*,0,=,-0
2.08605,*,0,=,0
0.823149,*,0,=,0

1.19276,*,0,=,0
0.992621,*,0,=,0
1.24598,*,0,=,0
1.52972e-37,*,0,=,0
0.744426,*,0,=,0
0.950277,*,0,=,0

1.00174,*,0,=,0
1.01661,*,0,=,0
1.16476,*,0,=,0
3.81046e-40,*,0,=,0
0.83518,*,0,=,0
0.957561,*,0,=,0

0.959219,*,0,=,0
0.870138,*,0,=,0
1.03969,*,0,=,0
1.56638e-30,*,0,=,0
0.638122,*,0,=,0
0.759377,*,0,=,0

1.45652,*,0,=,0
1.2196,*,0,=,0
1.16541,*,0,=,0
-5.96784e-44,*,0,=,-0
5.9638,*,0,=,0
1.00068,*,0,=,0

0.836254,*,0,=,0
1.07857,*,0,=,0
0.962401,*,0,=,0
-0,*,0,=,-0
1.02087,*,0,=,0
0.969353,*,0,=,0

0.780125,*,0,=,0
0.901056,*,0,=,0
1.01877,*,0,=,0
0,*,0,=,0
0.50581,*,0,=,0
1.85963,*,0,=,0

1.16004,*,0,=,0
1.58269,*,0,=,0
0.945819,*,0,=,0
-0,*,0,=,-0
0.951058,*,0,=,0
1.08641,*,0,=,0

1.18462,*,0,=,0
0.669554,*,0,=,0
1.04498,*,0,=,0
-0,*,0,=,-0
2.90657,*,0,=,0
0.516043,*,0,=,0

1.32392,*,0,=,0
1.39468,*,0,=,0
0.857939,*,0,=,0
0,*,0,=,0
0.876311,*,0,=,0
-5.41142,*,0,=,-0

0.834094,*,0,=,0
1.08504,*,0,=,0
1.088,*,0,=,0
0,*,0,=,0
1.03118,*,0,=,0
0.646257,*,0,=,0

0.929863,*,0,=,0
0.819993,*,0,=,0
1.16587,*,0,=,0
0,*,0,=,0
2.06159,*,0,=,0
5.20198,*,0,=,0

1.11331,*,0,=,0
0.980488,*,0,=,0
0.674243,*,0,=,0
-0,*,0,=,-0
1.01785,*,0,=,0
0.555239,*,0,=,0

1.00199,*,0,=,0
0.929564,*,0,=,0
0.916291,*,0,=,0
-0,*,0,=,-0
0.750076,*,0,=,0
1.36235,*,0,=,0

1.15677,*,0,=,0
1.42833,*,0,=,0
1.16718,*,0,=,0
0,*,0,=,0
0.911906,*,0,=,0
0.722681,*,0,=,0

0.813315,*,0,=,0
0.936706,*,0,=,0
1.33683,*,0,=,0
-0,*,0,=,-0
1.63031,*,0,=,0
1.43269,*,0,=,0

1.55702,*,0,=,0
1.00172,*,0,=,0
0.932589,*,0,=,0
0,*,0,=,0
0.817301,*,0,=,0
0.80427,*,0,=,0

0.960374,*,0,=,0
1.54642,*,0,=,0
1.01367,*,0,=,0
0,*,0,=,0
1.27203,*,0,=,0
1.81426,*,0,=,0

0.764194,*,0,=,0
0.804782,*,0,=,0
1.08067,*,0,=,0
0,*,0,=,0
0.550316,*,0,=,0
0.778446,*,0,=,0

1.00043,*,0,=,0
0.718309,*,0,=,0
1.02565,*,0,=,0
-0,*,0,=,-0
-6.34091,*,0,=,-0
1.99257,*,0,=,0

1.05917,*,0,=,0
0.85492,*,0,=,0
1.23118,*,0,=,0
-0,*,0,=,-0
1.13636,*,0,=,0
0.728905,*,0,=,0

1.13711,*,0,=,0
1.90876,*,0,=,0
0.81847,*,0,=,0
0,*,0,=,0
0.967394,*,0,=,0
1.33366,*,0,=,0

0.680392,*,0,=,0
1.21432,*,0,=,0
1.03368,*,0,=,0
-0,*,0,=,-0
0.735873,*,0,=,0
1.35221,*,0,=,0

1.79491,*,0,=,0
0.965139,*,0,=,0
1.01506,*,0,=,0
0,*,0,=,0
1.07781,*,0,=,0
0.768676,*,0,=,0

1.07947,*,0,=,0
0.874027,*,0,=,0
1.06857,*,0,=,0
-0,*,0,=,-0
1.70177,*,0,=,0
0.953899,*,0,=,0

0.968971,*,0,=,0
1.0565,*,0,=,0
0.895551,*,0,=,0
-0.0236927,*,0,=,-0
0.60177,*,0,=,0
0.746103,*,0,=,0

0.999747,*,0,=,0
0.91841,*,0,=,0
1.06745,*,0,=,0
-0.00743293,*,0,=,-0
0.971875,*,0,=,0
2.97468,*,0,=,0

0.871597,*,0,=,0
0.862553,*,0,=,0
0.989084,*,0,=,0
0.0143233,*,0,=,0
1.00457,*,0,=,0
0.542207,*,0,=,0

0.861597,*,0,=,0
1.84717,*,0,=,0
1.0823,*,0,=,0
0,*,0,=,0
0.968884,*,0,=,0
1.06879,*,0,=,0

1.06403,*,0,=,0
0.719544,*,0,=,0
0.866796,*,0,=,0
-0.00679545,*,0,=,-0
3.17194,*,0,=,0
1.14714,*,0,=,0

1.05961,*,0,=,0
2.08752,*,0,=,0
1.0764,*,0,=,0
0.00520441,*,0,=,0
0.450568,*,0,=,0
1.47793,*,0,=,0

1.55744,*,0,=,0
0.639266,*,0,=,0
0.843053,*,0,=,0
0,*,0,=,0
2.38738,*,0,=,0
0.650509,*,0,=,0

0.672313,*,0,=,0
1.61356,*,0,=,0
1.06201,*,0,=,0
0.0353876,*,0,=,0
1.39055,*,0,=,0
1.85977,*,0,=,0

2.01393,*,0,=,0
0.893297,*,0,=,0
0.978417,*,0,=,0
-0.0244273,*,0,=,-0
0.952064,*,0,=,0
0.670863,*,0,=,0

0.947851,*,0,=,0
1.14559,*,0,=,0
0.953477,*,0,=,0
-0.0918754,*,0,=,-0
0.65588,*,0,=,0
1.84161,*,0,=,0

1.0618,*,0,=,0
1.21615,*,0,=,0
1.08679,*,0,=,0
0.017549,*,0,=,0
1.08919,*,0,=,0
0.51552,*,0,=,0

0.834291,*,0,=,0
0.980118,*,0,=,0
0.869519,*,0,=,0
-0.0199993,*,0,=,-0
1.09864,*,0,=,0
1.17311,*,0,=,0

0.77533,*,0,=,0
0.858344,*,0,=,0
0.924692,*,0,=,0
-0.0734704,*,0,=,-0
0.854186,*,0,=,0
2.69133,*,0,=,0

1.142,*,0,=,0
1.00266,*,0,=,0
1.17797,*,0,=,0
0.0679277,*,0,=,0
1.32654,*,0,=,0
0.742943,*,0,=,0

1.03179,*,0,=,0
0.928728,*,0,=,0
0.972032,*,0,=,0
0.0245268,*,0,=,0
0.919329,*,0,=,0
1.0576,*,0,=,0

2.01182,*,0,=,0
1.11685,*,0,=,0
0.900805,*,0,=,0
0.039438,*,0,=,0
6.36819,*,0,=,0
0.898443,*,0,=,0

0.738663,*,0,=,0
0.738499,*,0,=,0
1.44327,*,0,=,0
-0.0214522,*,0,=,-0
0.524017,*,0,=,0
2.79094,*,0,=,0

0.811595,*,0,=,0
1.17255,*,0,=,0
0.962284,*,0,=,0
0,*,0,=,0
0.909035,*,0,=,0
0.793323,*,0,=,0

1.08488,*,0,=,0
0.820401,*,0,=,0
0.939129,*,0,=,0
0.0244919,*,0,=,0
1.08783,*,0,=,0
0.664093,*,0,=,0

1.15691,*,0,=,0
1.55647,*,0,=,0
0.826174,*,0,=,0
-0.0448815,*,0,=,-0
0,*,0,=,0
5.21133,*,0,=,0

1.34046,*,0,=,0
0.654509,*,0,=,0
1.27637,*,0,=,0
-0.044817,*,0,=,-0
0.396939,*,0,=,0
0.843862,*,0,=,0

0.878476,*,0,=,0
2.19703,*,0,=,0
1.14369,*,0,=,0
0.0182282,*,0,=,0
0,*,0,=,0
0.6573,*,0,=,0

0.950918,*,0,=,0
1.07187,*,0,=,0
0.906388,*,0,=,0
-0.0395778,*,0,=,-0
1.00965,*,0,=,0
1.9567,*,0,=,0

1.2319,*,0,=,0
1.17025,*,0,=,0
0.977096,*,0,=,0
0.116124,*,0,=,0
0.69038,*,0,=,0
0.9096,*,0,=,0

0.739733,*,0,=,0
0.550065,*,0,=,0
0.997691,*,0,=,0
-0.0616935,*,0,=,-0
1.02812,*,0,=,0
0.696201,*,0,=,0

1.10014,*,0,=,0
1.52817,*,0,=,0
0.99589,*,0,=,0
1.47017,*,0,=,0
0.869297,*,0,=,0
1.63195,*,0,=,0

1.59045,*,0,=,0
1.36689,*,0,=,0
1.24903,*,0,=,0
0.049756,*,0,=,0
1.97767,*,0,=,0
0.635818,*,0,=,0

0.723987,*,0,=,0
0.907464,*,0,=,0
1.02115,*,0,=,0
-0.0405794,*,0,=,-0
0.589032,*,0,=,0
1.699,*,0,=,0

1.29861,*,0,=,0
1.06001,*,0,=,0
0.7049,*,0,=,0
0.0656645,*,0,=,0
3.06142,*,0,=,0
0.675037,*,0,=,0

1.24116,*,0,=,0
1.51107,*,0,=,0
1.14056,*,0,=,0
0.388707,*,0,=,0
0.513622,*,0,=,0
5.81767,*,0,=,0

0.745399,*,0,=,0
0.9422,*,0,=,0
1.10121,*,0,=,0
0,*,0,=,0
3.03087,*,0,=,0
0.503111,*,0,=,0

1.52354,*,0,=,0
0.86276,*,0,=,0
0.815112,*,0,=,0
-0.0420171,*,0,=,-0
0.971848,*,0,=,0
0,*,0,=,0

0.734507,*,0,=,0
0.820645,*,0,=,0
1.24165,*,0,=,0
0.13126,*,0,=,0
0.828123,*,0,=,0
0.530388,*,0,=,0

1.16094,*,0,=,0
0.835745,*,0,=,0
0.851694,*,0,=,0
0.13174,*,0,=,0
1.59095,*,0,=,0
1.30182,*,0,=,0

1.06396,*,0,=,0
0.969477,*,0,=,0
1.21431,*,0,=,0
-10.2358,*,0,=,-0
0.792403,*,0,=,0
0.883052,*,0,=,0

0.750733,*,0,=,0
1.24758,*,0,=,0
1.27166,*,0,=,0
0.211916,*,0,=,0
2.59772e+11,*,0,=,0
0.994857,*,0,=,0

1.56484,*,0,=,0
1.00818,*,0,=,0
0.761822,*,0,=,0
0.333464,*,0,=,0
0.454629,*,0,=,0
0.612218,*,0,=,0

0.955805,*,0,=,0
0.942479,*,0,=,0
1.00894,*,0,=,0
-0.108748,*,0,=,-0
5.90421,*,0,=,0
1.20615,*,0,=,0

0.797588,*,0,=,0
0.892806,*,0,=,0
1.21593,*,0,=,0
0.380653,*,0,=,0
0.769334,*,0,=,0
0.716376,*,0,=,0

1.12449,*,0,=,0
1.09796,*,0,=,0
1.07647,*,0,=,0
-0.796289,*,0,=,-0
0.783563,*,0,=,0
-1.66069,*,0,=,-0

1.14259,*,0,=,0
1.33407,*,0,=,0
1.06859,*,0,=,0
0.585887,*,0,=,0
0.620632,*,0,=,0
0.442838,*,0,=,0

1.09154,*,0,=,0
1.14271,*,0,=,0
0.705958,*,0,=,0
0.125932,*,0,=,0
-1.47164,*,0,=,-0
-4.43859,*,0,=,-0

0.960349,*,0,=,0
1.00806,*,0,=,0
1.94411,*,0,=,0
-0.0795154,*,0,=,-0
0.943212,*,0,=,0
0.537983,*,0,=,0

0.786214,*,0,=,0
0.853727,*,0,=,0
0.759921,*,0,=,0
0.155597,*,0,=,0
0.453791,*,0,=,0
0.718016,*,0,=,0

1.00964,*,0,=,0
0.895134,*,0,=,0
1.02614,*,0,=,0
0.252501,*,0,=,0
6.32707,*,0,=,0
0.810107,*,0,=,0

1.38054,*,0,=,0
1.38412,*,0,=,0
0.835463,*,0,=,0
0,*,0,=,0
0.64099,*,0,=,0
1.24396,*,0,=,0

1.16191,*,0,=,0
0.915613,*,0,=,0
1.08591,*,0,=,0
1.4128,*,0,=,0
1.03683,*,0,=,0
1.55459,*,0,=,0

0.65048,*,0,=,0
0.760274,*,0,=,0
1.09812,*,0,=,0
0.670369,*,0,=,0
2.97389,*,0,=,0
0.591799,*,0,=,0

1.23816,*,0,=,0
1.15298,*,0,=,0
1.07246,*,0,=,0
-1.04134,*,0,=,-0
1.4519,*,0,=,0
5.26296,*,0,=,0

1.0172,*,0,=,0
1.31155,*,0,=,0
1.00558,*,0,=,0
0.822595,*,0,=,0
0.76137,*,0,=,0
0.942841,*,0,=,0

1.1501,*,0,=,0
0.872776,*,0,=,0
0.863907,*,0,=,0
0.265102,*,0,=,0
0.886462,*,0,=,0
0.778559,*,0,=,0

0.902187,*,0,=,0
1.20957,*,0,=,0
1.23048,*,0,=,0
0.866333,*,0,=,0
0.694839,*,0,=,0
-4.9404e+11,*,0,=,-0

0.885006,*,0,=,0
0.779818,*,0,=,0
0.964869,*,0,=,0
0.563807,*,0,=,0
2.04442,*,0,=,0
0.649134,*,0,=,0

1.10696,*,0,=,0
0.963762,*,0,=,0
1.59542,*,0,=,0
-0.384623,*,0,=,-0
0.587967,*,0,=,0
1.54568,*,0,=,0

2.57673,*,0,=,0
1.7161,*,0,=,0
0.795323,*,0,=,0
0.571799,*,0,=,0
3.00349,*,0,=,0
0.659967,*,0,=,0

0.724804,*,0,=,0
0.75275,*,0,=,0
1.20827,*,0,=,0
0.879618,*,0,=,0
1.04178,*,0,=,0
1.12066,*,0,=,0

1.0215,*,0,=,0
1.06493,*,0,=,0
1.20624,*,0,=,0
0.393981,*,0,=,0
0.886737,*,0,=,0
0.888264,*,0,=,0

0.986518,*,0,=,0
0.90264,*,0,=,0
0.956112,*,0,=,0
0,*,0,=,0
1.01612,*,0,=,0
1.4463,*,0,=,0

0.800632,*,0,=,0
0.90641,*,0,=,0
0.851651,*,0,=,0
0.745036,*,0,=,0
1.18107,*,0,=,0
0.661315,*,0,=,0

1.5276,*,0,=,0
1.2032,*,0,=,0
1.05834,*,0,=,0
0.834261,*,0,=,0
0.824826,*,0,=,0
0.749061,*,0,=,0

0.828833,*,0,=,0
1.51343,*,0,=,0
1.19599,*,0,=,0
0,*,0,=,0
0.845843,*,0,=,0
2.13014,*,0,=,0

0.777562,*,0,=,0
0.971135,*,0,=,0
0.858684,*,0,=,0
0.647922,*,0,=,0
1.01007,*,0,=,0
1.02484,*,0,=,0

1.35465,*,0,=,0
0.72964,*,0,=,0
0.842103,*,0,=,0
-1.70639,*,0,=,-0
1.0406,*,0,=,0
0.628236,*,0,=,0

0.82243,*,0,=,0
1.24341,*,0,=,0
1.4674,*,0,=,0
0.427411,*,0,=,0
1.00479,*,0,=,0
1.18444,*,0,=,0

1.94683,*,0,=,0
1.25994,*,0,=,0
0.625125,*,0,=,0
1.677,*,0,=,0
-5.83421,*,0,=,-0
2.23707,*,0,=,0

0.630823,*,0,=,0
0.780746,*,0,=,0
1.35657,*,0,=,0
2.1717,*,0,=,0
0.46836,*,0,=,0
0.572814,*,0,=,0

1.83051,*,0,=,0
0.820764,*,0,=,0
1.04946,*,0,=,0
0.626772,*,0,=,0
0.656886,*,0,=,0
2.03556,*,0,=,0

0.965516,*,0,=,0
1.52374,*,0,=,0
0.901525,*,0,=,0
0.291404,*,0,=,0
6.27797,*,0,=,0
0.56904,*,0,=,0

0.892379,*,0,=,0
1.10607,*,0,=,0
0.858791,*,0,=,0
-0.300389,*,0,=,-0
0.866137,*,0,=,0
1.19307,*,0,=,0

1.01719,*,0,=,0
0.902168,*,0,=,0
1.04088,*,0,=,0
0.322915,*,0,=,0
1.03627,*,0,=,0
2.17018,*,0,=,0

0.988816,*,0,=,0
0.815665,*,0,=,0
1.38851,*,0,=,0
2.60055e+11,*,0,=,0
1.21668,*,0,=,0
3.80801,*,0,=,0

1.08716,*,0,=,0
1.30569,*,0,=,0
1.09621,*,0,=,0
0.512129,*,0,=,0
1.02061,*,0,=,0
0.860366,*,0,=,0

1.24397,*,0,=,0
0.808882,*,0,=,0
1.21731,*,0,=,0
0.785201,*,0,=,0
0.505365,*,0,=,0
0.389969,*,0,=,0

0.759539,*,0,=,0
0.925177,*,0,=,0
0.638187,*,0,=,0
2.35403,*,0,=,0
0,*,0,=,0
48.8432,*,0,=,0

1.11994,*,0,=,0
1.46185,*,0,=,0
1.63906,*,0,=,0
0.568964,*,0,=,0
0.63052,*,0,=,0
0.527402,*,0,=,0

0.994273,*,0,=,0
1.03266,*,0,=,0
0.797042,*,0,=,0
0.749828,*,0,=,0
1.23681,*,0,=,0
4.41815e+11,*,0,=,0

0.880472,*,0,=,0
1.13115,*,0,=,0
1.3137,*,0,=,0
-1.13896,*,0,=,-0
1.02454,*,0,=,0
1.39892,*,0,=,0

1.25176,*,0,=,0
0.630968,*,0,=,0
1.00228,*,0,=,0
1.13229,*,0,=,0
0.743298,*,0,=,0
0.643823,*,0,=,0

0.915367,*,0,=,0
1.2473,*,0,=,0
0.818656,*,0,=,0
0.362391,*,0,=,0
1.54858,*,0,=,0
0.770438,*,0,=,0

0.821497,*,0,=,0
1.65612,*,0,=,0
1.09034,*,0,=,0
2.01764,*,0,=,0
1.54799,*,0,=,0
2.03516,*,0,=,0

1.31291,*,0,=,0
0.826872,*,0,=,0
1.02631,*,0,=,0
0.511855,*,0,=,0
0.605768,*,0,=,0
0.593688,*,0,=,0

0.900681,*,0,=,0
0.661351,*,0,=,0
1.06583,*,0,=,0
0.658714,*,0,=,0
2.06939,*,0,=,0
3.72836,*,0,=,0

0.874147,*,0,=,0
1.23788,*,0,=,0
1.08792,*,0,=,0
1.94807,*,0,=,0
0.781607,*,0,=,0
0.405752,*,0,=,0

1.28034,*,0,=,0
1.42538,*,0,=,0
1.21201,*,0,=,0
-1.6285,*,0,=,-0
6.56241,*,0,=,0
-3.86073,*,0,=,-0

0.826565,*,0,=,0
0.659445,*,0,=,0
0.75713,*,0,=,0
0.770687,*,0,=,0
0.707298,*,0,=,0
0.757509,*,0,=,0

1.94353,*,0,=,0
1.64056,*,0,=,0
1.25876,*,0,=,0
0,*,0,=,0
0.868791,*,0,=,0
4.38353,*,0,=,0

0.705995,*,0,=,0
0.983121,*,0,=,0
0.711007,*,0,=,0
0.301344,*,0,=,0
0.882376,*,0,=,0
0.667366,*,0,=,0

1.61537,*,0,=,0
1.00031,*,0,=,0
0.951417,*,0,=,0
0.694364,*,0,=,0
1.07088,*,0,=,0
0.780753,*,0,=,0

0.87929,*,0,=,0
1.02945,*,0,=,0
1.52524,*,0,=,0
-1.53672,*,0,=,-0
0.8257,*,0,=,0
0.76564,*,0,=,0

1.28015,*,0,=,0
1.71714,*,0,=,0
0.802959,*,0,=,0
1.58901,*,0,=,0
2.1816,*,0,=,0
0.94547,*,0,=,0

0.697541,*,0,=,0
0.70536,*,0,=,0
1.27917,*,0,=,0
0.634955,*,0,=,0
0.902418,*,0,=,0
0.812347,*,0,=,0

0.862117,*,0,=,0
0.986748,*,0,=,0
0.99988,*,0,=,0
-0.604312,*,0,=,-0
0.883211,*,0,=,0
0.791208,*,0,=,0

1.11439,*,0,=,0
0.856468,*,0,=,0
0.769875,*,0,=,0
0.582402,*,0,=,0
0.924419,*,0,=,0
-1.90123,*,0,=,-0

1.63836,*,0,=,0
1.28602,*,0,=,0
0.892297,*,0,=,0
0.955215,*,0,=,0
0.937015,*,0,=,0
0.40591,*,0,=,0

2.03861,*,0,=,0
0.653499,*,0,=,0
0.901111,*,0,=,0
0.464936,*,0,=,0
1.09106,*,0,=,0
1.18925,*,0,=,0

0.640622,*,0,=,0
1.29714,*,0,=,0
1.36895,*,0,=,0
0,*,0,=,0
1.28576,*,0,=,0
3.92702,*,0,=,0

0.936649,*,0,=,0
1.27767,*,0,=,0
1.25283,*,0,=,0
0.757315,*,0,=,0
1.02109,*,0,=,0
4.26755,*,0,=,0

1.07307,*,0,=,0
1.65509,*,0,=,0
1.01096,*,0,=,0
0.287334,*,0,=,0
0.927393,*,0,=,0
0.344971,*,0,=,0

1.13042,*,0,=,0
0.681835,*,0,=,0
0.793933,*,0,=,0
0,*,0,=,0
0.731589,*,0,=,0
0.62323,*,0,=,0

1.02716,*,0,=,0
1.79161,*,0,=,0
0.773073,*,0,=,0
0,*,0,=,0
1.12846,*,0,=,0
-0.894016,*,0,=,-0

1.02658,*,0,=,0
1.06961,*,0,=,0
1.61669,*,0,=,0
0.256844,*,0,=,0
0.950449,*,0,=,0
0.459151,*,0,=,0

0.985772,*,0,=,0
0.578287,*,0,=,0
1.04841,*,0,=,0
0,*,0,=,0
2.07499,*,0,=,0
3.71636,*,0,=,0

0.74976,*,0,=,0
2.00631,*,0,=,0
1.05328,*,0,=,0
0.184569,*,0,=,0
0.437208,*,0,=,0
0.52345,*,0,=,0

1.28681,*,0,=,0
0.830108,*,0,=,0
1.12971,*,0,=,0
0.079534,*,0,=,0
2.13261,*,0,=,0
0,*,0,=,0

0.986281,*,0,=,0
1.4585,*,0,=,0
0.779549,*,0,=,0
-0.0276321,*,0,=,-0
0.724477,*,0,=,0
0.60325,*,0,=,0

0.668002,*,0,=,0
1.05686,*,0,=,0
1.24151,*,0,=,0
-0.122097,*,0,=,-0
0.925791,*,0,=,0
1.19283,*,0,=,0

1.99063,*,0,=,0
0.765125,*,0,=,0
0.817838,*,0,=,0
0.037502,*,0,=,0
1.08452,*,0,=,0
0.902861,*,0,=,0

1.08991,*,0,=,0
0.709559,*,0,=,0
0.914238,*,0,=,0
0.0914442,*,0,=,0
6.1366,*,0,=,0
1.20186,*,0,=,0

0.844809,*,0,=,0
0.950684,*,0,=,0
1.3125,*,0,=,0
-0.083664,*,0,=,-0
0.655369,*,0,=,0
0.707019,*,0,=,0

0.956825,*,0,=,0
1.23769,*,0,=,0
1.31714,*,0,=,0
0.0177732,*,0,=,0
1.52264,*,0,=,0
1.23163,*,0,=,0

1.29762,*,0,=,0
1.23011,*,0,=,0
0.874122,*,0,=,0
-0.00405626,*,0,=,-0
0.52761,*,0,=,0
1.73675,*,0,=,0

0.79165,*,0,=,0
1.01934,*,0,=,0
0.9575,*,0,=,0
0.0142114,*,0,=,0
3.20614,*,0,=,0
0.422736,*,0,=,0

1.54976,*,0,=,0
1.35074,*,0,=,0
1.08749,*,0,=,0
0.0129779,*,0,=,0
1.26158,*,0,=,0
3.58128e+11,*,0,=,0

0.68475,*,0,=,0
0.814437,*,0,=,0
0.931544,*,0,=,0
-6.331e-05,*,0,=,-0
1.50619,*,0,=,0
-3.68204,*,0,=,-0

1.49552,*,0,=,0
1.13899,*,0,=,0
0.8462,*,0,=,0
1.23538e-06,*,0,=,0
0.75787,*,0,=,0
0.336999,*,0,=,0

0.592249,*,0,=,0
1.09482,*,0,=,0
1.42214,*,0,=,0
0,*,0,=,0
0.621408,*,0,=,0
3.28538,*,0,=,0

2.05275,*,0,=,0
0.806974,*,0,=,0
0.718868,*,0,=,0
0.051989,*,0,=,0
1.05835,*,0,=,0
-1.75627e+11,*,0,=,-0

1.00267,*,0,=,0
1.43138,*,0,=,0
1.67333,*,0,=,0
-0.105242,*,0,=,-0
1.04112,*,0,=,0
0.34378,*,0,=,0

1.1193,*,0,=,0
0.945021,*,0,=,0
0.813686,*,0,=,0
0.100691,*,0,=,0
2.03681,*,0,=,0
-3.23764,*,0,=,-0

0.742335,*,0,=,0
0.798155,*,0,=,0
1.10196,*,0,=,0
-0.125164,*,0,=,-0
0.596686,*,0,=,0
0.541152,*,0,=,0

1.07648,*,0,=,0
0.915633,*,0,=,0
1.15239,*,0,=,0
0.103255,*,0,=,0
6.11911,*,0,=,0
3.32858,*,0,=,0

1.94467,*,0,=,0
1.62654,*,0,=,0
0.807726,*,0,=,0
0.056622,*,0,=,0
0.637651,*,0,=,0
1.00023,*,0,=,0

0.61147,*,0,=,0
0.963141,*,0,=,0
0.873275,*,0,=,0
-0.0181442,*,0,=,-0
0.903985,*,0,=,0
0.752038,*,0,=,0

1.36074,*,0,=,0
0.966375,*,0,=,0
1.11519,*,0,=,0
0.0857519,*,0,=,0
1.04802,*,0,=,0
0.755695,*,0,=,0

0.794395,*,0,=,0
1.00114,*,0,=,0
0.898058,*,0,=,0
0.0188085,*,0,=,0
1.55554,*,0,=,0
0.815869,*,0,=,0

1.85064,*,0,=,0
0.921329,*,0,=,0
1.01702,*,0,=,0
-0.0125811,*,0,=,-0
1.5889,*,0,=,0
-1.50416,*,0,=,-0

0.740863,*,0,=,0
1.42683,*,0,=,0
1.00329,*,0,=,0
-0.041647,*,0,=,-0
0.588196,*,0,=,0
0.35504,*,0,=,0

0.77135,*,0,=,0
0.878918,*,0,=,0
0.925164,*,0,=,0
0.0100424,*,0,=,0
1.07886,*,0,=,0
